Stand,Age,Plot,Sub-plot (old system),subplot,Species,Current Tag #,Previous Tag #s,Date measured,dbh.cm,BA.m2
C9,Old,2,g,C1,SM,121,,6-Aug-11,22.6,401.1499591
C9,Old,2,g,C1,SM,122,,6-Aug-11,11,95.03317615
C9,Old,2,g,C1,BE,123,,6-Aug-11,,0
C9,Old,2,g,C1,SM,124,,6-Aug-11,31.5,779.3113143
C9,Old,2,g,C1,SM,125,,6-Aug-11,38.7,1176.282955
C9,Old,2,g,C1,BE,8836,,6-Aug-11,13.4,141.0260918
C9,Old,2,h,C2,SM,126,,6-Aug-11,22.6,401.1499591
C9,Old,2,h,C2,BE,127,,6-Aug-11,13.9,151.7467766
C9,Old,2,h,C2,SM,128,,6-Aug-11,59.8,2808.6152
C9,Old,2,h,C2,BE,129,,6-Aug-11,,0
C9,Old,2,i,C3,SM,130,,6-Aug-11,50,1963.495375
C9,Old,2,i,C3,SM,131,,6-Aug-11,52.5,2164.753651
C9,Old,2,i,C3,SM,132,,6-Aug-11,13.2,136.8477737
C9,Old,2,i,C3,SM,133,,6-Aug-11,31.6,784.2671767
C9,Old,2,i,C3,BE,8834,,6-Aug-11,12,113.0973336
C9,Old,2,i,C3,BE,8835,,6-Aug-11,12.4,120.7628195
C9,Old,3,a,A1,YB,152,,6-Aug-11,18.9,280.5520732
C9,Old,3,a,A1,BE,153,,6-Aug-11,15.8,196.0667942
C9,Old,3,a,A1,YB,154,,6-Aug-11,,0
C9,Old,3,a,A1,YB,155,,6-Aug-11,,0
C9,Old,3,a,A1,BE,156,,6-Aug-11,29.4,678.8667449
C9,Old,3,b,A2,YB,188,,6-Aug-11,20.8,339.7946556
C9,Old,3,b,A2,BE,181,,6-Aug-11,30.2,716.3145287
C9,Old,3,b,A2,BE,182,,6-Aug-11,21,346.3605842
C9,Old,3,b,A2,BE,183,,6-Aug-11,20.8,339.7946556
C9,Old,3,b,A2,SM,184,,6-Aug-11,82.8,5384.564053
C9,Old,3,b,A2,BE,185,,6-Aug-11,18.7,274.6458791
C9,Old,3,b,A2,WB,186,,6-Aug-11,,0
C9,Old,3,b,A2,BE,187,,6-Aug-11,26.2,539.1287061
C9,Old,3,b,A2,BE,189,,6-Aug-11,14.4,162.8601604
C9,Old,3,b,A2,BE,190,,6-Aug-11,29.4,678.8667449
C9,Old,3,c,A3,BE,197,,6-Aug-11,26,530.9291494
C9,Old,3,c,A3,YB,198,,6-Aug-11,14.5,165.129961
C9,Old,3,c,A3,YB,200,,6-Aug-11,20.5,330.0635725
C9,Old,3,b,A3,YB,8832,,6-Aug-11,10.9,93.3131542
C9,Old,3,d,B1,BE,157,,6-Aug-11,15.4,186.2650253
C9,Old,3,d,B1,SM,158,,6-Aug-11,57.8,2623.889555
C9,Old,3,d,B1,BE,159,,6-Aug-11,19.6,301.7185533
C9,Old,3,d,B1,BE,160,,6-Aug-11,21.8,373.2526168
C9,Old,3,d,B1,BE,161,,6-Aug-11,41,1320.25429
C9,Old,3,d,B1,YB,162,,6-Aug-11,,0
C9,Old,3,d,B1,BE,163,,6-Aug-11,11.9,111.220232
C9,Old,3,d,B1,BE,164,,6-Aug-11,,0
C9,Old,3,e,B2,BE,176,,6-Aug-11,,0
C9,Old,3,e,B2,YB,177,,6-Aug-11,17.8,248.8455498
C9,Old,3,e,B2,SM,178,,6-Aug-11,11.5,103.8689053
C9,Old,3,e,B2,SM,179,,6-Aug-11,11.3,100.2874898
C9,Old,3,e,B2,SM,180,,6-Aug-11,29.6,688.1344431
C9,Old,3,f,B3,SM,191,,6-Aug-11,12.5,122.7184609
C9,Old,3,f,B3,SM,192,,6-Aug-11,12.9,130.6981061
C9,Old,3,f,B3,BE,193,,6-Aug-11,11.7,107.5131528
C9,Old,3,f,B3,SM,194,,6-Aug-11,16.5,213.8246463
C9,Old,3,c,B3,YB,199,,6-Aug-11,20.9,343.0697659
C9,Old,3,,B3,BE,1085,,6-Aug-11,11,95.03317615
C9,Old,3,f,B3,SM,8831,,6-Aug-11,,0
C9,Old,3,g,C1,BE,2531,165,6-Aug-11,42.4,1411.957378
C9,Old,3,g,C1,SM,166,,6-Aug-11,,0
C9,Old,3,g,C1,BE,167,,6-Aug-11,11.3,100.2874898
C9,Old,3,g,C1,SM,168,,6-Aug-11,53.8,2273.287821
C9,Old,3,g,C1,BE,169,,6-Aug-11,16.5,213.8246463
C9,Old,3,,C1,BE,2775,,6-Aug-11,10.3,83.32288973
C9,Old,3,h,C2,SM,170,,6-Aug-11,28.8,651.4406415
C9,Old,3,h,C2,YB,171,,6-Aug-11,,0
C9,Old,3,h,C2,SM,172,,6-Aug-11,17.5,240.5281834
C9,Old,3,h,C2,YB,173,,6-Aug-11,,0
C9,Old,3,h,C2,BE,174,,6-Aug-11,16.3,208.6724345
C9,Old,3,h,C2,SM,175,,6-Aug-11,35.4,984.2295457
C9,Old,3,h,C2,YB,8833,,6-Aug-11,12.5,122.7184609
C9,Old,3,i,C3,BE,195,,6-Aug-11,62.3,3048.357986
C9,Old,3,i,C3,SM,196,,6-Aug-11,39.4,1219.220672
C9,Old,4,a,A1,YB,301,,6-Aug-11,,0
C9,Old,4,a,A1,BE,302,,6-Aug-11,32.6,834.6897379
C9,Old,4,a,A1,BE,303,,6-Aug-11,15,176.7145838
C9,Old,4,a,A1,BE,304,,6-Aug-11,28.4,633.4707319
C9,Old,4,a,A1,BE,305,,6-Aug-11,41,1320.25429
C9,Old,4,,A1,BE,2510,,6-Aug-11,11.3,100.2874898
C9,Old,4,b,A2,SM,315,,6-Aug-11,23.1,419.0963068
C9,Old,4,b,A2,YB,316,,6-Aug-11,57.5,2596.722633
C9,Old,4,b,A2,SM,317,,6-Aug-11,,0
C9,Old,4,b,A2,BE,318,,6-Aug-11,21,346.3605842
C9,Old,4,,A2,BE,1088,,6-Aug-11,10.4,84.9486639
C9,Old,4,c,A3,YB,342,,6-Aug-11,15,176.7145838
C9,Old,4,c,A3,YB,343,,6-Aug-11,20.1,317.3087066
C9,Old,4,c,A3,YB,344,,6-Aug-11,11.4,102.0703436
C9,Old,4,c,A3,BE,345,,6-Aug-11,19.2,289.529174
C9,Old,4,c,A3,SM,346,,6-Aug-11,19.9,311.0255214
C9,Old,4,c,A3,SM,347,,6-Aug-11,15.4,186.2650253
C9,Old,4,c,A3,SM,348,,6-Aug-11,15.5,188.6919055
C9,Old,4,d,B1,SM,306,,6-Aug-11,64.6,3277.592144
C9,Old,4,d,B1,BE,307,,6-Aug-11,17.8,248.8455498
C9,Old,4,d,B1,BE,308,,6-Aug-11,,0
C9,Old,4,d,B1,SM,309,,6-Aug-11,17.6,243.2849309
C9,Old,4,d,B1,BE,1087,310,6-Aug-11,11.7,107.5131528
C9,Old,4,e,B2,BE,319,,6-Aug-11,14.8,172.0336108
C9,Old,4,e,B2,SM,320,,6-Aug-11,44,1520.530818
C9,Old,4,e,B2,YB,321,,6-Aug-11,,0
C9,Old,4,e,B2,BE,322,,6-Aug-11,34.9,956.6228007
C9,Old,4,e,B2,BE,323,,6-Aug-11,15.3,183.8538529
C9,Old,4,,B2,BE,2777,,6-Aug-11,11,95.03317615
C9,Old,4,f,B3,YB,336,,6-Aug-11,16.1,203.5830545
C9,Old,4,f,B3,SM,337,,6-Aug-11,30.7,740.2299024
C9,Old,4,f,B3,BE,338,,6-Aug-11,14.3,160.6060677
C9,Old,4,f,B3,YB,339,,6-Aug-11,32.6,834.6897379
C9,Old,4,f,B3,YB,340,,6-Aug-11,,0
C9,Old,4,f,B3,SM,341,,6-Aug-11,24.3,463.7697536
C9,Old,4,f,B3,SM,349,,6-Aug-11,10.9,93.3131542
C9,Old,4,g,C1,SM,311,,6-Aug-11,15.6,191.1344938
C9,Old,4,g,C1,SM,312,,6-Aug-11,29.3,674.2564578
C9,Old,4,g,C1,SM,313,,6-Aug-11,15.5,188.6919055
C9,Old,4,g,C1,BE,314,,6-Aug-11,26.8,564.1043673
C9,Old,4,h,C2,SM,324,,6-Aug-11,28.8,651.4406415
C9,Old,4,h,C2,SM,325,,6-Aug-11,14.2,158.367683
C9,Old,4,h,C2,BE,326,,6-Aug-11,43.6,1493.010467
C9,Old,4,h,C2,YB,327,,6-Aug-11,54.8,2358.58206
C9,Old,4,h,C2,SM,328,,6-Aug-11,20.8,339.7946556
C9,Old,4,h,C2,BE,329,,6-Aug-11,11.5,103.8689053
C9,Old,4,i,C3,SM,330,,6-Aug-11,17,226.9800654
C9,Old,4,i,C3,BE,331,,6-Aug-11,22.4,394.0813757
C9,Old,4,i,C3,WB,332,,6-Aug-11,,0
C9,Old,4,i,C3,YB,333,,6-Aug-11,,0
C9,Old,4,i,C3,SM,2779,334,6-Aug-11,27.3,585.3493872
C9,Old,4,,C3,BE,1086,,6-Aug-11,10.7,89.92023419
